Symbol,Name,Last Price,Open,High,Low,Prev Close,Volume,Change %,RSI 14
HIRECT,HIND RECTIFIER,909.9,920,943.2,903.3,909.9,0,0.0,81.62
CREST,CREST VENTURES,360.45,365.7,367.95,357.75,360.45,0,0.0,72.78
PLASTIBLEN,PLASTIBLENDS INDIA,152.63,154.05,155.16,152.5,152.63,0,0.0,80.26
NFL,NATIONAL FERT.,75.76,77.75,77.76,75.41,75.76,0,0.0,76.63
PRAENG,PRAJAY ENG. SYN.,22.61,24.95,24.95,22.32,22.61,0,0.0,63.71
PARACABLES,PARAMOUNT COMM,36.75,38.64,38.64,36.3,36.75,0,0.0,72.39
KOTLIQINAV,KOTAKMAMC - KOTLIQINAV,1101.48,0,7.15,6.6,1000,0,10.15,
HBLENGINE,HBL ENGINEERING,798.35,812.55,826.8,787.55,798.35,0,0.0,86.3
TANLA,TANLA PLATFORMS,485.8,501.95,504.95,481.05,485.8,0,0.0,78.24
SGBOCT27-GB,2.50%GOLDBONDS2027SR-V,14919,14975,14975,14800.01,14919,0,0.0,
JASH,JASH ENGINEERING,421.4,427.95,434.65,417,421.4,0,0.0,75.93
AVTNPL,AVT NATURAL PRODUCTS,67.15,66.6,67.69,66.6,67.15,0,0.0,77.65
LUMAXTECH,LUMAX AUTO TECH,1727,1800,1811.9,1720.8,1727,0,0.0,66.48
VEEDOL,VEEDOL CORPORATION,1385,1450,1450,1381.5,1385,0,0.0,69.49
SARLAPOLY,SARLA PERF. FIBERS,88.38,90.39,91.58,87.25,88.38,0,0.0,71.5
SANGHVIMOV,SANGHVI MOVERS,301.92,309,311.04,300,301.92,0,0.0,71.85
ASMS,BARTRONICS INDIA,8,8.35,8.35,7.92,8,0,0.0,63.61
SAGCEM,SAGAR CEMENTS,184.33,185,186,181.01,184.33,0,0.0,73.56
IGPL,I G PETROCHEMICALS,424.95,428,433,420,424.95,0,0.0,80.07
SIYSIL,SIYARAM SILK MILLS,564.75,594.85,594.85,560.35,564.75,0,0.0,77.85
PTL,PTL ENTERPRISES,38.92,39.65,39.65,38.85,38.92,0,0.0,67.66
AUTOIND,AUTOLINE INDUSTRIES,65.36,67.49,67.79,64.1,65.36,0,0.0,84.38
NETWORK18,NETWORK18 MEDIA & INV,34.2,35.56,35.98,34.02,34.2,0,0.0,73.93
GANDHITUBE,GANDHI SPL. TUBES,873.55,854,879.9,840.6,873.55,0,0.0,76.07
PITTIENG,PITTI ENGINEERING,913.35,908.75,938,880,913.35,0,0.0,84.06
SBGLP,SURATWWALA BUS GROUP,26.72,26.8,27.33,26.5,26.72,0,0.0,71.88
BTML,BODHI TREE MULTIMEDIA,6.19,6.4,6.86,6.07,6.19,0,0.0,64.62
UNOMINDA,UNO MINDA,1108.1,1134.9,1137.2,1091.2,1108.1,0,0.0,60.12
NSLNISP,NMDC STEEL,40.96,41.45,41.5,40.6,40.96,0,0.0,78.41
TIMKEN,TIMKEN INDIA,3517.6,3540,3615,3500.1,3517.6,0,0.0,65.78
HUBTOWN,HUBTOWN,204.45,212,214.39,202.31,204.45,0,0.0,74.5
IMC1-N1,,258,253,258,251.02,258,0,0.0,
TIIL,TECHNOCRAFT IND,2491.2,2513.7,2552,2469.1,2491.2,0,0.0,74.35
IMC1-N3,,251.6,0,251.6,251.6,251.6,0,0.0,
HDFCBSE500,HDFC BSE 500 ETF,36.18,36.66,36.66,36,36.18,0,0.0,78.39
HDFCSML250,HDFC NIFTY SMALLCAP 250 ETF,165.13,168.5,168.5,164.16,165.13,0,0.0,82.0
HDFCMID150,HDFC NIFTY MIDCAP 150 ETF,22.14,22.23,22.45,22,22.14,0,0.0,79.9
HBS500INAV,HDFCAMC - HBS500INAV,36.16,0,0,0,36.16,0,0.0,
HBS500INAV-RL,,5.35,5.1,5.45,5.1,5.35,0,0.0,
HMI150INAV,HDFCAMC - HMI150INAV,22.1,0,0,0,22.1,0,0.0,
HSM250INAV,HDFCAMC - HSM250INAV,165.13,0,0,0,165.13,0,0.0,
HSM250INAV-RL,,1,1,1,0.9,1,0,0.0,
TVSSRICHAK,TVS SRICHAKRA,3811.8,3850.8,3879.9,3788.6,3811.8,0,0.0,73.41
SGBOCT27VI-GB,2.50%GOLDBONDS2027SR-VI,14894,14801.01,14925,14801.01,14894,0,0.0,69.54
REDINGTON,REDINGTON,216.48,220.5,222.5,214.5,216.48,0,0.0,62.33
PGIL,PEARL GLOBAL IND,1543.7,1582.7,1590.1,1531.2,1543.7,0,0.0,69.56
ORIENTBELL,ORIENT BELL,280.15,291.25,292.3,279,280.15,0,0.0,61.43
VIYASH,VIYASH SCIENTIFIC,207.15,212,212,205.06,207.15,0,0.0,71.35
PFC,POWER FIN CORP,469.35,469.55,471.15,462.3,469.35,0,0.0,95.02
FSL,FIRSTSOURCE SOLU.,209.27,224.96,225.2,208.5,209.27,0,0.0,51.16
OSWALSEEDS,SHREEOSWAL S AND CHE,12.77,12.98,13,12.63,12.77,0,0.0,76.31
INDIANB,INDIAN BANK,909.9,914.95,923.5,901.4,909.9,0,0.0,62.2
TFL,TRANSWARRANTY FIN.,12.39,12.43,12.89,12.29,12.39,0,0.0,62.22
SMSPHARMA,SMS PHARMACEUTICALS,396.7,418.5,419,392.2,396.7,0,0.0,55.96
HSCL,HIMADRI SPECIALITY CHEM L,566.15,549,605,548.15,566.15,0,0.0,92.92
GANESHHOU,GANESH HOUSING,644.8,642,647.2,630,644.8,0,0.0,79.2
ORIENTALTL,ORIENTAL TRIMEX,6.96,7.11,7.2,6.85,6.96,0,0.0,79.46
APOLLOPIPE,APOLLO PIPES,442.05,457.1,458.95,440,442.05,0,0.0,57.71
IDEA,VODAFONE IDEA,9.52,9.58,9.63,9.37,9.52,0,0.0,75.06
POCL,PONDY OXIDES & CHEM,1207.1,1215,1222.5,1177.9,1207.1,0,0.0,73.98
AMDIND,AMD INDUSTRIES,44.45,43.58,45,43.25,44.45,0,0.0,76.2
RAJTV,RAJ TV NETWORK,23.26,23.65,23.65,23.23,23.26,0,0.0,31.77
PAGEIND,PAGE INDUSTRIES,37665,37900,38250,37565,37665,0,0.0,86.31
ASTRAL,ASTRAL,1563.2,1578.3,1591,1551.9,1563.2,0,0.0,44.75
LAOPALA,LA OPALA RG,175.83,179,179.99,174.64,175.83,0,0.0,63.93
JKTYRE,JK TYRE & INDUSTRIES,397.3,415,418.2,395.8,397.3,0,0.0,54.25
NAHARPOLY,NAHAR POLY FILMS,254.19,264.36,267.49,250.01,254.19,0,0.0,70.37
KIRLFER,KIRLOSKAR FERROUS IND,431.15,426,439.95,415.55,431.15,0,0.0,
DIVGIITTS,DIVGI TORQTRANSFER SYST L,752.5,730.25,769.95,716,752.5,0,0.0,76.26
GOKULAGRO,GOKUL AGRO RESOURCES,226.55,226.85,234.9,222.2,226.55,0,0.0,83.35
THEMISMED,THEMIS MEDICARE,96.42,97.4,99.8,95.5,96.42,0,0.0,89.31
NCLIND,NCL INDUSTRIES,171.06,175,175.59,170,171.06,0,0.0,68.26
BALAMINES,BALAJI AMINES,1250.6,1239.95,1264.65,1216.5,1250.6,0,0.0,88.33
BANSWRAS,BANSWARA SYNTEX,119.36,122.99,123,118,119.36,0,0.0,74.59
ICRA,ICRA,5402.5,5399.5,5415,5310,5402.5,0,0.0,73.97
ABSLLQINAV,BIRLASLAMC - ABSLLQINAV,1000,0,0,0,1000,0,0.0,
NDLVENTURE,NDL VENTURES,118.85,120.97,120.99,118.1,118.85,0,0.0,51.52
PHOENIXLTD,THE PHOENIX MILLS,1775.9,1780,1796.8,1746.2,1775.9,0,0.0,81.53
AROGRANITE,ARO GRANITE IND.,26.49,28,28.01,26.02,26.49,0,0.0,74.9
ZENITHSTL,ZENITH STEEL PIP IND,6.54,6.75,6.85,6.47,6.54,0,0.0,78.2
BFUTILITIE,BF UTILITIES,569.9,603.9,603.9,565.05,569.9,0,0.0,89.38
SRHHYPOLTD,SREE RAYALSEEMA HHP,481.2,483,495.65,474.15,481.2,0,0.0,82.82
PSBKICINAV,ICICIPRAMC - PSBKICINAV,89,0,0,0,89.1,0,-0.11,
FORTIS,FORTIS HEALTHCARE,929.3,932,934.4,920.2,929.3,0,0.0,92.4
ALPHAGEO,ALPHAGEO (INDIA),217.21,225.64,227.19,216.02,217.21,0,0.0,70.03
SGBMAR31IV-GB,2.50%GOLDBONDS2031SR-IV,15464.41,15400,15500.01,15301.01,15464.41,0,0.0,80.4
GSLSU,GLOBAL SURFACES,59.6,61.79,61.89,58.81,59.6,0,0.0,79.9
WEBELSOLAR,WEBSOL ENERGY SYSTEM,110.85,106.75,112.12,104.37,110.85,0,0.0,91.65
TGBHOTELS,TGB BANQUETS&HOTELS,9.75,9.46,9.93,9.27,9.75,0,0.0,77.25
CHEMBOND,CHEMBOND MATERIALTECH,143.73,150.1,150.1,143.25,143.73,0,0.0,76.4
HILTON,HILTON METAL FORGING,24.08,25.5,25.65,23.92,24.08,0,0.0,47.22
SANCO-BZ,SANCO INDUSTRIES,2.49,2.42,2.54,2.3,2.49,0,0.0,63.3
INSECTICID,INSECTICIDES (I),699.65,713.95,713.95,692.4,699.65,0,0.0,86.94
KMSUGAR,K M SUGAR MILLS,29.11,29.65,29.85,28.63,29.11,0,0.0,79.19
NAVINFLUOR,NAVIN FLUORINE INT.,6452,6309,6515,6262,6452,0,0.0,61.04
GUJAPOLLO,GUJ. APOLLO IND.,414.55,406.95,427.9,401.55,414.55,0,0.0,58.79
GOACARBON,GOA CARBON,360.65,369.9,372.15,358.1,360.65,0,0.0,81.02
NAGREEKEXP,NAGREEKA EXPORTS,27.46,29.16,29.16,26.85,27.46,0,0.0,78.34
TIMETECHNO,TIME TECHNOPLAST,184.11,188.5,189.43,182.16,184.11,0,0.0,68.0
HGS,HINDUJA GLOBAL SOLS.,409.25,418,418,407,409.25,0,0.0,75.38
DLF,DLF,587.05,591.1,595.5,583.05,587.05,0,0.0,74.39
AXSENSEX,AXIS BSE SENSEX ETF,78.92,81.59,81.59,78.78,78.92,0,0.0,65.92
ADVANIHOTR,ADVANI HOT.& RES.(I),53.86,55.5,55.5,53.58,53.86,0,0.0,76.04
AXSNSXINAV,AXISAMC - AXSNSXINAV,79.83,0,0,0,80.05,0,-0.27,
WINSOME-BZ,WINSOME YARNS,1.76,1.76,1.76,1.76,1.76,0,0.0,68.75
NELCAST,NELCAST,128.8,130.12,131.6,127.11,128.8,0,0.0,63.16
LOWVOL,MIRAE ASSET NIFTY 100 LOW VOLATILITY 30 ETF,199.99,201,201,199.94,199.99,0,0.0,72.42
SPARC,SUN PHARMA ADV.RES.CO.LTD,139.28,143.3,143.72,136.72,139.28,0,0.0,67.94
SIGMAADV,SIGMA ADVANCED SYSTEM,236.66,239.7,239.7,226.42,236.66,0,0.0,91.19
IRBIT-IV,IRB INFRASTRUCTURE TRUST,220.22,0,220.22,220.22,220.22,0,0.0,
MNV30FINAV,MIRAEAMC - MNV30FINAV,199.71,0,0,0,202.6,0,-1.43,
ADSL,ALLIED DIGITAL SERV.,113.8,118.3,118.5,112,113.8,0,0.0,75.19
WSI,W.S.INDUSTRIES (I),69.88,72.89,72.89,68.21,69.88,0,0.0,59.84
DECCANCE,DECCAN CEMENTS,633.5,650,650,631.3,633.5,0,0.0,71.72
VIPCLOTHNG,VIP CLOTHING,23.04,24.34,24.34,22.92,23.04,0,0.0,74.23
ALPA,ALPA LABORATORIES,68.48,69.45,69.46,68.2,68.48,0,0.0,80.0
OMAXE,OMAXE,83.14,86.21,87.05,82.1,83.14,0,0.0,80.59
FLFL-BZ,FUT LIFESTYLE FASH,1.46,1.5,1.53,1.46,1.46,0,0.0,71.03
ASIANTILES,ASIAN GRANITO IND.,74.15,76.95,77.37,69,74.15,0,0.0,74.05
AKI,AKI INDIA,5.16,5.25,5.25,5.09,5.16,0,0.0,79.35
CENTRALBK,CENTRAL BANK OF INDIA,36.01,36.24,36.4,35.55,36.01,0,0.0,74.88
SAHYADRI,SAHYADRI INDUSTRIES,241.6,242.01,244,240,241.6,0,0.0,74.69
KDDL,KDDL,2510.2,2540,2560,2490.1,2510.2,0,0.0,82.77
KPRMILL,KPR MILL,930.6,929.8,933.55,910.85,930.6,0,0.0,80.32
PURVA,PURAVANKARA,214.26,223.64,224.05,212.79,214.26,0,0.0,71.63
LAL,LORENZINI APPARELS,7.01,6.98,7.14,6.83,7.01,0,0.0,63.38
CIEINDIA,CIE AUTOMOTIVE INDIA,457.2,490,504,452.5,457.2,0,0.0,54.09
GSEC10YEAR,MIRAE ASSET NIFTY 8-13 YR G-SEC ETF,30.09,30,30.09,29.65,30.09,0,0.0,58.85
MOTILALOFS,MOTILAL OSWAL FIN,781.05,795.95,800.45,774.2,781.05,0,0.0,72.82
INDOWIND,INDOWIND ENERGY,10.42,11.13,11.13,10.3,10.42,0,0.0,82.51
MAG813INAV,MIRAEAMC - MAG813INAV,29.62,0,0,0,29.67,0,-0.17,
CSBBANK,CSB BANK,382.65,386.1,388.5,375.45,382.65,0,0.0,63.81
KSCL,KAVERI SEED CO.,937.15,955,955,922.9,937.15,0,0.0,85.92
POWERGRID,POWER GRID CORP.,316.4,316,317.9,314.5,316.4,0,0.0,71.18
CENTUM,CENTUM ELECTRONICS,2803.9,2899,2924.8,2799,2803.9,0,0.0,51.15
CCCL,CONS. CONST. CONSORT,17.84,18.79,18.79,17.32,17.84,0,0.0,77.85
MAANALU,MAAN ALUMINIUM,144.85,150,153.19,143.51,144.85,0,0.0,73.96
BAJAJELEC,BAJAJ ELECT.LTD,388.6,394.75,394.75,385.65,388.6,0,0.0,82.62
CERA,CERA SANITARYWARE,5328.3,5461,5461,5300,5328.3,0,0.0,79.28
DELTACORP,DELTA CORP,76.69,80.88,83.48,74.6,76.69,0,0.0,81.12
ENERGYDEV,ENERGY DEVE. CO.LTD,16.98,17.45,17.45,16.62,16.98,0,0.0,81.86
AVALON,AVALON TECHNOLOGIES,1040.65,1090.6,1110,1035,1040.65,0,0.0,65.62
PSUBANK,KOTAK NIFTY PSU BANK ETF,876.74,885.45,885.45,870.01,876.74,0,0.0,72.07
BLAL,BEML LAND ASSETS,190.24,192.1,193.13,189.82,190.24,0,0.0,83.88
RELIGARE,RELIGARE ENTER.,220.48,220,224.09,218.46,220.48,0,0.0,65.82
BVCL,BARAK VALLEY CEM.,40.67,41.67,41.67,39.1,40.67,0,0.0,71.84
CUBEINVIT-IV,CUBE HIGHWAYS TRUST,148.58,148.03,152,148.01,148.58,0,0.0,
ADANIPORTS,ADANI PORT & SEZ,1585.1,1612,1618.8,1556.5,1585.1,0,0.0,85.38
EDELWEISS,EDELWEISS FIN SERV,119.07,121.9,124.38,118.01,119.07,0,0.0,79.94
SVLL,SHREE VASU LOGISTICS,557.95,558.95,560,556.2,557.95,0,0.0,66.51
KOLTEPATIL,KOLTE PATIL DEV.,377.4,396.45,396.75,373.75,377.4,0,0.0,77.03
RGL,RENAISSANCE GLOBAL,101.9,103.5,103.5,100.71,101.9,0,0.0,57.95
KAUSHALYA,KAUSHALYA INFRA DEV,891.2,941.35,941.35,886,891.2,0,0.0,66.31
COLPAL,COLGATE PALMOLIVE,2171.3,2150.2,2177.8,2139,2171.3,0,0.0,90.44
JYOTHYLAB,JYOTHY LABS,259,259.49,262.43,254.37,259,0,0.0,88.08
MADHAV,MADHAV MARBLE & GRANITE,38.89,39.19,40.96,37.6,38.89,0,0.0,74.58
KALYANIFRG,KALYANI FORGE,606.05,614,614,595.75,606.05,0,0.0,69.97
RHL,ROBUST HOTELS,185.12,187,188.99,181.95,185.12,0,0.0,74.75
HITECHCORP,HITECH CORPORATION,138.9,140.07,145.79,135.27,138.9,0,0.0,73.72
TARIL,TRANS & RECTI.,323.45,322.8,325.45,312.5,323.45,0,0.0,74.66
ECLERX,ECLERX SERVICES,1468,1493.1,1508,1434,1468,0,0.0,55.54
KIRLPNU,KIRLOSKAR PNEUMATIC COM L,1337.4,1320,1352,1320,1337.4,0,0.0,88.18
BRIGADE,BRIGADE ENTER.,775.5,785,786.5,764.1,775.5,0,0.0,79.39
MANAKSIA,MANAKSIA,59.1,62,62,58.6,59.1,0,0.0,79.11
ARIES,ARIES AGRO,369.75,375.05,375.05,365.35,369.75,0,0.0,68.88
PPAP,PPAP AUTOMOTIVE,210.59,217.97,217.97,208.26,210.59,0,0.0,79.48
DVL,DHUNSERI VENTURES,239.75,249.56,249.56,235.25,239.75,0,0.0,76.1
PATINTLOG,PATEL INT. LOG.,11.42,11.63,12.01,11.21,11.42,0,0.0,76.97
UJJIVANSFB,UJJIVAN SMALL FINANC BANK,56.79,58.45,58.51,56.6,56.79,0,0.0,66.78
LICNFNHGP,LIC MF NIFTY 100 ETF,271.77,279.49,279.49,270.4,271.77,0,0.0,74.11
AMBIKCO,AMBIKA COTTON MILL,1457.1,1467.1,1468.4,1442.5,1457.1,0,0.0,85.29
BIRLAMONEY,ADITYA BIRLA MONEY,142.21,147.3,147.71,138.63,142.21,0,0.0,81.24
CEATLTD,CEAT,3476.2,3706.1,3706.3,3465,3476.2,0,0.0,58.45
RPOWER,RELIANCE POWER,28.4,30.1,30.33,28.12,28.4,0,0.0,77.7
JKIL,JKUMAR INFR.LTD.,515.25,526.55,532,506.85,515.25,0,0.0,82.77
CORDSCABLE,CORDS CABLE INDUS,175.39,171.4,179.5,170.05,175.39,0,0.0,77.47
ONMOBILE,ONMOBILE GLOBAL,55.58,55.87,57.76,55,55.58,0,0.0,87.66
KNRCON,KNR CONSTRU,117.93,122.85,123.13,116.61,117.93,0,0.0,54.48
BANG,BANG OVERSEAS,38.86,39,39.6,38.12,38.86,0,0.0,81.11
SEPC,SEPC,7.61,7.82,7.96,7.51,7.61,0,0.0,80.47
IRB,IRB INFRA DEV,21.63,22.19,22.27,21.55,21.63,0,0.0,44.81
NMDC,NMDC,89.29,87.5,89.99,86.7,89.29,0,0.0,85.18
RAIN,RAIN INDUSTRIES,128.2,132.55,132.87,127.2,128.2,0,0.0,73.69
SHALPAINTS,SHALIM PAINTS,50.1,52.87,53.36,49.77,50.1,0,0.0,78.12
RECLTD,REC,374,377,378.75,369.05,374,0,0.0,86.11
NAHARCAP,NAHAR CAP & FIN.,249.04,254.99,254.99,247.24,249.04,0,0.0,86.17
VGUARD,V-GUARD IND,328.85,335,335.15,327.05,328.85,0,0.0,60.18
DSPGOINAV,DSPAMC - DSPGOLDETF,145.36,0,0,0,145.5,0,-0.1,
CIFCZC26A-N3,,1265,0,1265,1265,1265,0,0.0,
CIFCZC28A-N5,,1245,0,1245,1245,1245,0,0.0,
PDMJEPAPER,PUDUMJEE PAPER PRO.,84.69,87.25,87.48,83.41,84.69,0,0.0,76.73
MANKIND,MANKIND PHARMA,2267.4,2307.2,2315.9,2261,2267.4,0,0.0,84.94
EIHAHOTELS,EIH ASSOCIATED HOTELS - OBEROI HOTELS,320.55,327.9,327.9,317.45,320.55,0,0.0,75.58
ATAM,ATAM VALVES,68.81,70.45,70.79,68.16,68.81,0,0.0,81.65
NESCO,NESCO,1168.6,1199.7,1205,1161,1168.6,0,0.0,75.45
TITAGARH,TITAGARH RAIL SYSTEMS,756.65,743.55,761.95,722,756.65,0,0.0,89.09
DPSCLTD,DPSC,9.68,10.13,10.13,9.61,9.68,0,0.0,82.74
ACL,ANDHRA CEMENTS,55.47,55.01,56.25,54.01,55.47,0,0.0,82.03
SGBDC27VII-GB,2.50%GOLDBONDS2027SR-VII,14950,14904,14950,14851.01,14950,0,0.0,71.32
HCG,HEALTHCARE GLOB. ENT.,569.35,570,573.85,560.15,569.35,0,0.0,66.74
AVG,AVG LOGISTICS,164.5,170,175,163.02,164.5,0,0.0,60.06
ATALREAL,ATAL REALTECH,25.13,26.2,26.43,24.7,25.13,0,0.0,76.25
PIGL,POWER INSTRUMENT (G),115.41,119,119,111.26,115.41,0,0.0,69.31
NXST-RR,NEXUS SELECT TRUST,154.53,155.5,156.45,153.11,154.53,0,0.0,58.85
LATTEYS,LATTEYS INDUSTRIES,21.8,22.1,22.4,21,21.8,0,0.0,81.62
HINDWAREAP,HINDWARE HME INOVATON,226.23,229.8,232.21,225.5,226.23,0,0.0,74.31
PRINCEPIPE,PRINCE PIPES FITTINGS,262.33,257,268.6,252.04,262.33,0,0.0,86.3
BHARATWIRE,BHARAT WIRE ROPES,223.91,225.85,226.49,219,223.91,0,0.0,80.64
CCAVENUE,AVENUESAI,13.98,14.69,14.73,13.9,13.98,0,0.0,54.48
MMP,MMP INDUSTRIES,250.6,259,259,246.5,250.6,0,0.0,74.88
KIRIINDUS,KIRI INDUSTRIES,398.65,407.5,411.4,394.1,398.65,0,0.0,71.83
SIGMA,SIGMA SOLVE,44.36,46,46,43.2,44.36,0,0.0,76.26
BAJAJ-AUTO,BAJAJ AUTO,9576,9600,9663,9528,9576,0,0.0,72.52
BAJAJFINSV,BAJAJ FINSERV,1770.7,1792.7,1799.9,1757.3,1770.7,0,0.0,65.94
PTCIL,PTC INDUSTRIES,16125,15999,16209,15617,16125,0,0.0,61.42
DIGISPICE,DIGISPICE TECHNOLOGIES LT,20.47,20.44,20.7,20.01,20.47,0,0.0,91.9
GHCLTEXTIL,GHCL TEXTILES,85.48,87,87,84.32,85.48,0,0.0,79.43
GOKUL,GOKUL REFOILS & SOLV,39.41,41.45,41.45,39.03,39.41,0,0.0,66.9
UBL,UNITED BREWERIES,1477.1,1497.9,1498.9,1465,1477.1,0,0.0,41.31
ALMONDZ,ALMONDZ GLOBAL SEC,16.26,16.87,17.01,16,16.26,0,0.0,78.81
RPGLIFE,RPG LIFE SCIENCES,2033.1,2015,2080,1986.7,2033.1,0,0.0,70.1
MKPL,M K PROTEINS,5.28,5.35,5.38,5.21,5.28,0,0.0,77.77
MASILINAV,MIRAEAMC - MASILINAV,232.22,0,0,0,251.24,0,-7.57,
GVT&D,GE VERNOVA T&D INDIA,4598.3,4530,4694,4525,4598.3,0,0.0,84.56
ARCHIDPLY,ARCHIDPLY IND.,75.55,80.18,80.18,74.33,75.55,0,0.0,63.28
LOTUSEYE,LOTUS EYE HOSP & INST L,120.39,126.47,129.79,115.52,120.39,0,0.0,76.25
VINYLINDIA,VINYL CHEMICALS (I),247.04,275.4,275.4,243.79,247.04,0,0.0,74.04
IKIO,IKIO TECHNOLOGIES,141.83,142.6,144.58,138.01,141.83,0,0.0,80.9
KOKUYOCMLN,KOKUYO CAMLIN,90.52,92.1,92.7,90.4,90.52,0,0.0,77.61
SINDHUTRAD,SINDHU TRADE LINKS,23.65,23.4,23.87,23.25,23.65,0,0.0,67.72
SICAGEN,SICAGEN INDIA,52.7,54.95,54.95,52.2,52.7,0,0.0,
TCHF30-NB,,1049.99,0,1050,1045,1049.99,0,0.0,
DPWIRES,D P WIRES,185.59,185.31,192.03,184,185.59,0,0.0,76.47
TOUCHWOOD,TOUCHWOOD ENTERTAIN,75.31,75,75.88,72,75.31,0,0.0,86.65
ARTEMISMED,ARTEMIS MED SERVICE,234.11,230.6,235.75,230,234.11,0,0.0,74.75
ZFCVINDIA,ZF COM VE CTR SYS IND,15002,15200,15201,14831,15002,0,0.0,63.09
HDFCNIINAV,HDFCAMC - HDFCNIINAV,30.31,0,0,0,30.31,0,0.0,
JOCIL,JOCIL,127.87,126.38,129,123.6,127.87,0,0.0,98.4
INDBANK,INDBANK MERCH BANK,33.58,34.41,34.6,33.21,33.58,0,0.0,70.47
ASHOKAMET,ASHOKA METCAST,15.39,15.43,16.35,15.1,15.39,0,0.0,75.36
ALKALI,ALKALI METALS,66.46,67,67,65.51,66.46,0,0.0,89.62
COUNCODOS,COUNTRY CONDO S,5.2,5.4,5.4,5.01,5.2,0,0.0,76.06
TPHQ,TEAMO PRODUCTIONS HQ,0.57,0.58,0.59,0.57,0.57,0,0.0,75.59
MAWANASUG,MAWANA SUGARS,103.78,107.35,107.35,102.8,103.78,0,0.0,61.24
PATANJALI,PATANJALI FOODS,462.95,472,472,456.15,462.95,0,0.0,51.15
THYROCARE,THYROCARE TECH,395.1,395,403.1,389,395.1,0,0.0,78.59
IIFLZC26B-NY,,1240,1233.5,1240,1233.5,1240,0,0.0,
IIFLZC28B-Y1,,1218.55,1227.1,1227.1,1218.55,1218.55,0,0.0,
HMAAGRO,HMA AGRO INDUSTRIES,23.9,24.92,25.02,23.71,23.9,0,0.0,57.66
PALREDTEC,PALRED TECHNOLOGIES,39.44,38.16,39.73,38.16,39.44,0,0.0,89.3
CROMPTON,CROMPT GREA CON ELEC,250.23,254.63,257,248.31,250.23,0,0.0,65.44
SUMICHEM,SUMITOMO CHEM INDIA,434.7,452.5,452.5,432.7,434.7,0,0.0,77.36
SGBJ28VIII-GB,2.50%GOLDBONDS2028SR-VIII,14901.25,14849,14939,14802,14901.25,0,0.0,
PARAGMILK,PARAG MILK FOODS,225.19,232.86,234,223.2,225.19,0,0.0,74.95
IDEAFORGE,IDEAFORGE TECHNO,515.3,530,540.45,511.5,515.3,0,0.0,79.43
AARTECH,AARTECH SOLONICS,50.04,50.25,51.25,49.84,50.04,0,0.0,72.19
NEXT50,MIRAE ASSET NIFTY NEXT 50 ETF,719.54,728.39,728.39,713.11,719.54,0,0.0,83.19
SHRIPISTON,SHRIRAM PIST. & RING,3478.7,3570,3602.8,3462.5,3478.7,0,0.0,67.45
CYIENTDLM,CYIENT DLM,373,385,386.8,367.65,373,0,0.0,85.48
PAKKA,PAKKA,97.28,99.6,99.6,96.19,97.28,0,0.0,79.82
SGBJUN31I-GB,2.50%GOLDBONDS2031SR-I,15415.53,15635,15635,15356.2,15415.53,0,0.0,75.06
ITADD,DSP NIFTY IT ETF,30.15,31.66,31.66,30.01,30.15,0,0.0,45.47
DSPNITINAV,DSPAMC - DSPNITINAV,30.1,0,0,0,31.69,0,-5.02,
ALBERTDAVD,ALBERT DAVID,697.3,722.35,722.35,695,697.3,0,0.0,70.46
ARMANFIN,ARMAN FIN SERV,1489.2,1517,1538.4,1475.7,1489.2,0,0.0,62.8
ASPINWALL,ASPINWALL & CO,226.3,238,238,226,226.3,0,0.0,63.54
SENCO,SENCO GOLD,318.1,325,327.2,315.5,318.1,0,0.0,66.32
BLS,BLS INTL SERVS,275.53,284.95,286.9,273.28,275.53,0,0.0,65.58
AJMERA,AJMERA REALTY & INF I,124.83,126,128.39,122.57,124.83,0,0.0,82.63
LLOYDSME,LLOYDS METALS N ENERGY L,1695.6,1700,1701,1661.1,1695.6,0,0.0,98.66
MHRIL,MAHINDRA HOLIDAYS,258.71,266.5,267.4,257.82,258.71,0,0.0,66.66
SALONA,SALONA COTSPIN,274.75,272,282,271,274.75,0,0.0,55.72
GKWLIMITED,GKW,1532.8,1533.1,1569.4,1515,1532.8,0,0.0,70.18
UTKARSHBNK,UTKARSH SMALL FIN BANK L,13.76,14.2,14.2,13.65,13.76,0,0.0,84.21
VINATIORGA,VINATI ORGANICS,1280.6,1300.1,1310.2,1276.2,1280.6,0,0.0,42.73
LANDSMILL,LANDSMILL GREEN,1,1.01,1.02,0.98,1,0,0.0,54.76
ADANIPOWER,ADANI POWER,212.9,215.44,216.87,207,212.9,0,0.0,95.51
PREMEXPLN,PREMIER EXPLOSIVES,516.5,535,542.9,511.75,516.5,0,0.0,82.06
NHPC,NHPC,80.66,81.48,82.28,79.98,80.66,0,0.0,73.84
GLOBUSSPR,GLOBUS SPIRITS,1044,1023,1054.95,992,1044,0,0.0,82.55
NETWEB,NETWEB TECH INDIA,3824.8,3928,3968.8,3760,3824.8,0,0.0,77.75
OIL,OIL INDIA,473.7,477,485.9,470,473.7,0,0.0,49.32
CONTROLPR,CONTROL PRINT,640.25,654,654.45,638.9,640.25,0,0.0,71.75
EXPLEOSOL,EXPLEO SOLUTIONS,803.75,825,827.2,797,803.75,0,0.0,76.67
